ID,Internal Reference,Name,Cost,Sales Price,Internal Category,Product Type,Alamat,Tipe,Nama Cluster/Apartement/Hotel,Zona,Tower,Type Unit,Jenis,Lantai,Nett,Semi Gross,Status Ketersediaan,Can be Sold,Can be Purchased,Property,Status Property,Daftar Harga / Tanggal,Daftar Harga / Harga,Products / Vendors / Price,Products / Vendors / Vendor
A/05/30,A/05/30,A/05/30,853138700.00,947525000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,3BR,Hunian,05,60.10,75.50,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,947525000.00,775580636.36,PT ALFA RETAILINDO
A/06/01,A/06/01,A/06/01,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,06,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/06/02,A/06/02,A/06/02,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/03,A/06/03,A/06/03,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/05,A/06/05,A/06/05,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/06,A/06/06,A/06/06,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/07,A/06/07,A/06/07,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/08,A/06/08,A/06/08,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/09,A/06/09,A/06/09,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,06,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/06/10,A/06/10,A/06/10,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,06,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/06/11,A/06/11,A/06/11,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/12,A/06/12,A/06/12,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/15,A/06/15,A/06/15,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/16,A/06/16,A/06/16,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/17,A/06/17,A/06/17,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/18,A/06/18,A/06/18,310874300.00,345250500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD2,Hunian,06,21.90,27.51,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,345250500.00,282613000.00,PT ALFA RETAILINDO
A/06/19,A/06/19,A/06/19,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,06,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/06/20,A/06/20,A/06/20,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/21,A/06/21,A/06/21,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/23,A/06/23,A/06/23,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/25,A/06/25,A/06/25,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/26,A/06/26,A/06/26,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/27,A/06/27,A/06/27,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/28,A/06/28,A/06/28,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/29,A/06/29,A/06/29,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,06,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/06/30,A/06/30,A/06/30,853138700.00,947525000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,3BR,Hunian,06,60.10,75.50,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,947525000.00,775580636.36,PT ALFA RETAILINDO
A/07/01,A/07/01,A/07/01,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,07,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/07/02,A/07/02,A/07/02,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/03,A/07/03,A/07/03,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/05,A/07/05,A/07/05,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/06,A/07/06,A/07/06,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/07,A/07/07,A/07/07,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/08,A/07/08,A/07/08,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/09,A/07/09,A/07/09,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,07,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/07/10,A/07/10,A/07/10,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,07,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/07/11,A/07/11,A/07/11,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/12,A/07/12,A/07/12,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/15,A/07/15,A/07/15,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/16,A/07/16,A/07/16,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/17,A/07/17,A/07/17,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/18,A/07/18,A/07/18,310874300.00,345250500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD2,Hunian,07,21.90,27.51,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,345250500.00,282613000.00,PT ALFA RETAILINDO
A/07/19,A/07/19,A/07/19,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,07,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/07/20,A/07/20,A/07/20,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/21,A/07/21,A/07/21,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/23,A/07/23,A/07/23,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/25,A/07/25,A/07/25,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/26,A/07/26,A/07/26,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/27,A/07/27,A/07/27,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/28,A/07/28,A/07/28,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/29,A/07/29,A/07/29,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,07,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/07/30,A/07/30,A/07/30,853138700.00,947525000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,3BR,Hunian,07,60.10,75.50,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,947525000.00,775580636.36,PT ALFA RETAILINDO
A/08/01,A/08/01,A/08/01,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,08,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/08/02,A/08/02,A/08/02,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/03,A/08/03,A/08/03,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/05,A/08/05,A/08/05,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/06,A/08/06,A/08/06,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/07,A/08/07,A/08/07,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/08,A/08/08,A/08/08,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/09,A/08/09,A/08/09,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,08,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/08/10,A/08/10,A/08/10,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,08,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/08/11,A/08/11,A/08/11,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/12,A/08/12,A/08/12,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/15,A/08/15,A/08/15,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/16,A/08/16,A/08/16,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/17,A/08/17,A/08/17,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/18,A/08/18,A/08/18,310874300.00,345250500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD2,Hunian,08,21.90,27.51,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,345250500.00,282613000.00,PT ALFA RETAILINDO
A/08/19,A/08/19,A/08/19,580592870.00,644819000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,2BRC,Hunian,08,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,644819000.00,527811700.00,PT ALFA RETAILINDO
A/08/20,A/08/20,A/08/20,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/21,A/08/21,A/08/21,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/23,A/08/23,A/08/23,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/25,A/08/25,A/08/25,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/26,A/08/26,A/08/26,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/27,A/08/27,A/08/27,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/28,A/08/28,A/08/28,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/29,A/08/29,A/08/29,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,08,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
A/08/30,A/08/30,A/08/30,853138700.00,947525000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,3BR,Hunian,08,60.10,75.50,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,947525000.00,775580636.36,PT ALFA RETAILINDO
A/09/01,A/09/01,A/09/01,580592870.00,649957000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Jade,2BRC,Hunian,09,40.90,51.38,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,649957000.00,527811700.00,PT ALFA RETAILINDO
A/09/02,A/09/02,A/09/02,271132200.00,303473500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Jade,STD,Hunian,09,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,303473500.00,246483818.18,PT ALFA RETAILINDO
A/09/03,A/09/03,A/09/03,271132200.00,303473500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Jade,STD,Hunian,09,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,303473500.00,246483818.18,PT ALFA RETAILINDO
A/09/05,A/09/05,A/09/05,271132200.00,303473500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Jade,STD,Hunian,09,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,303473500.00,246483818.18,PT ALFA RETAILINDO
A/09/06,A/09/06,A/09/06,271132200.00,303473500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Jade,STD,Hunian,09,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,303473500.00,246483818.18,PT ALFA RETAILINDO
